"Dist Code","Year","State Code","State Name","Dist Name","RICE YIELD (Kg per ha)","WHEAT YIELD (Kg per ha)","KHARIF SORGHUM YIELD (Kg per ha)","RABI SORGHUM YIELD (Kg per ha)","SORGHUM YIELD (Kg per ha)","PEARL MILLET YIELD (Kg per ha)","MAIZE YIELD (Kg per ha)","FINGER MILLET YIELD (Kg per ha)","BARLEY YIELD (Kg per ha)","CHICKPEA YIELD (Kg per ha)","PIGEONPEA YIELD (Kg per ha)","MINOR PULSES YIELD (Kg per ha)","GROUNDNUT YIELD (Kg per ha)","SESAMUM YIELD (Kg per ha)","RAPESEED AND MUSTARD YIELD (Kg per ha)","SAFFLOWER YIELD (Kg per ha)","CASTOR YIELD (Kg per ha)","LINSEED YIELD (Kg per ha)","SUNFLOWER YIELD (Kg per ha)","SOYABEAN YIELD (Kg per ha)","OILSEEDS YIELD (Kg per ha)","SUGARCANE YIELD (Kg per ha)","COTTON YIELD (Kg per ha)"
"43","2014","6","Madhya Pradesh","Hoshangabad","1851.17","4473.42","1000.0","0.0","1000.0","1000.0","2160.0","0.0","0.0","827.59","1142.86","527.61","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1504.11","1503.31","4200.0","135.0"
"43","2015","6","Madhya Pradesh","Hoshangabad","2852.88","4087.96","2000.0","0.0","2000.0","0.0","1363.64","0.0","0.0","1191.49","789.47","319.58","0.0","0.0","1000.0","0.0","0.0","0.0","0.0","509.73","414.95","4285.71","0.0"
"43","2016","6","Madhya Pradesh","Hoshangabad","2300.49","4431.42","2000.0","0.0","2000.0","0.0","3423.08","0.0","3888.89","1559.32","1230.77","600.0","0.0","850.0","1000.0","626.39","0.0","0.0","1000.0","1377.68","0.0","1933.33","0.0"
"43","2017","6","Madhya Pradesh","Hoshangabad","2285.45","4197.94","2242.5","0.0","2242.5","0.0","3222.13","0.0","2811.11","2162.57","1469.44","1186.85","2000.0","625.0","838.92","0.0","0.0","0.0","0.0","710.67","0.0","450.0","288.0"
"44","1988","1","Andhra Pradesh","Srikakulam","2026.39","0.0","461.54","633.33","581.4","1008.47","1500.0","1157.19","0.0","0.0","272.73","364.94","1189.43","171.88","0.0","0.0","0.0","0.0","0.0","0.0","933.68","6247.19","0.0"
"44","1989","1","Andhra Pradesh","Srikakulam","2171.34","0.0","428.57","431.25","430.43","1150.0","2050.0","1319.7","0.0","0.0","333.33","366.96","988.89","125.87","0.0","0.0","0.0","0.0","0.0","0.0","762.38","6630.68","0.0"
"44","1990","1","Andhra Pradesh","Srikakulam","1772.81","0.0","582.61","696.97","658.96","1289.28","1837.84","1451.3","0.0","727.27","289.24","414.06","950.56","175.37","0.0","0.0","0.0","0.0","1000.0","0.0","758.61","6587.13","444.44"
"44","1991","1","Andhra Pradesh","Srikakulam","2321.49","0.0","412.84","670.33","586.92","1508.02","2150.94","1363.34","0.0","733.33","626.8","435.55","1230.24","138.61","0.0","0.0","1000.0","0.0","1190.48","0.0","996.93","6714.21","555.56"
"44","1992","1","Andhra Pradesh","Srikakulam","2231.16","0.0","632.91","594.91","605.44","1099.18","2703.3","1358.27","0.0","800.0","458.25","425.47","1094.88","187.24","0.0","0.0","0.0","0.0","750.0","0.0","874.28","6811.67","357.14"
"44","1993","1","Andhra Pradesh","Srikakulam","1977.87","0.0","1000.0","0.0","200.0","1076.92","0.0","1095.24","0.0","0.0","600.0","330.61","846.94","218.75","200.0","0.0","0.0","0.0","0.0","0.0","755.46","6363.64","0.0"
"44","1994","1","Andhra Pradesh","Srikakulam","1871.32","0.0","0.0","750.0","750.0","1357.14","0.0","1289.47","0.0","0.0","400.0","403.92","900.0","128.21","1000.0","0.0","0.0","0.0","0.0","0.0","759.09","7550.0","680.0"
"44","1995","1","Andhra Pradesh","Srikakulam","1996.55","0.0","0.0","0.0","0.0","1307.69","3000.0","1243.24","0.0","0.0","400.0","423.82","915.25","205.13","0.0","0.0","0.0","0.0","0.0","0.0","783.41","6550.0","340.0"
"44","1996","1","Andhra Pradesh","Srikakulam","1922.0","0.0","1000.0","0.0","333.33","1230.77","3000.0","1344.83","0.0","0.0","600.0","410.55","1092.59","242.42","0.0","0.0","0.0","0.0","0.0","0.0","933.33","6238.1","374.0"
"44","1997","1","Andhra Pradesh","Srikakulam","1483.17","0.0","0.0","0.0","0.0","1454.55","4000.0","1250.0","0.0","0.0","500.0","439.78","942.31","138.89","0.0","0.0","0.0","0.0","0.0","0.0","690.69","6200.0","396.67"
"44","1998","1","Andhra Pradesh","Srikakulam","2017.05","0.0","0.0","0.0","0.0","1250.0","4000.0","1458.33","0.0","0.0","600.0","362.93","950.31","142.86","0.0","0.0","0.0","0.0","0.0","0.0","697.02","7280.0","140.0"
"44","1999","1","Andhra Pradesh","Srikakulam","1777.57","0.0","259.62","459.46","316.9","1223.11","4034.48","1253.67","0.0","1100.0","428.85","370.15","943.15","171.06","0.0","0.0","0.0","0.0","875.0","0.0","696.0","3998.14","281.5"
"44","2000","1","Andhra Pradesh","Srikakulam","1862.16","0.0","369.23","857.14","416.67","1547.42","3949.87","1032.01","0.0","2428.57","551.87","372.8","936.45","237.79","0.0","0.0","0.0","0.0","1555.56","0.0","666.73","3184.09","321.03"
"44","2001","1","Andhra Pradesh","Srikakulam","2132.62","0.0","594.59","714.29","633.66","1032.79","5142.86","1179.5","0.0","1833.33","581.51","475.53","797.46","199.73","0.0","0.0","0.0","0.0","1142.86","0.0","543.97","4493.65","444.44"
"44","2002","1","Andhra Pradesh","Srikakulam","1630.27","0.0","343.75","750.0","375.0","1181.82","5000.0","928.57","0.0","0.0","500.0","284.78","773.58","142.86","0.0","0.0","0.0","0.0","0.0","0.0","521.62","4789.47","297.5"
"44","2003","1","Andhra Pradesh","Srikakulam","2210.18","0.0","2921.57","1700.0","2889.91","2175.87","3637.29","1431.42","0.0","1777.78","425.15","472.55","963.18","197.65","0.0","0.0","0.0","0.0","1186.67","0.0","673.86","6005.89","275.23"
"44","2004","1","Andhra Pradesh","Srikakulam","2344.28","0.0","548.39","1750.0","633.66","1668.5","4313.92","1337.89","0.0","1500.0","664.54","340.85","882.71","147.58","0.0","0.0","0.0","0.0","900.0","0.0","599.84","5421.73","321.44"
"44","2005","1","Andhra Pradesh","Srikakulam","1701.41","0.0","548.08","2625.0","709.09","1034.13","4466.24","1481.66","0.0","2000.0","603.64","368.83","1097.81","153.68","0.0","0.0","0.0","0.0","1137.25","0.0","722.76","4031.65","197.66"
"44","2006","1","Andhra Pradesh","Srikakulam","2496.33","0.0","737.37","2000.0","879.63","629.82","3900.06","1371.81","0.0","1809.52","481.09","461.73","932.52","169.82","0.0","0.0","0.0","0.0","811.08","0.0","784.98","4605.59","259.95"
"44","2007","1","Andhra Pradesh","Srikakulam","3014.59","0.0","2192.31","3166.67","2227.27","1172.01","4817.37","1272.47","0.0","1200.0","773.58","468.71","1277.6","115.77","0.0","363.64","0.0","0.0","1308.68","0.0","784.19","3241.51","338.98"
"44","2008","1","Andhra Pradesh","Srikakulam","2104.12","0.0","2574.47","5000.0","2673.47","1439.5","4322.62","1018.6","0.0","1720.0","480.18","465.76","1038.1","113.25","0.0","0.0","0.0","0.0","1016.04","0.0","710.99","4620.94","315.38"
"44","2009","1","Andhra Pradesh","Srikakulam","2128.29","0.0","1170.73","2000.0","1180.72","1437.29","4437.48","1338.96","0.0","1607.14","664.27","478.4","1142.92","199.35","0.0","0.0","0.0","0.0","971.89","0.0","1046.5","3621.36","347.48"
"44","2010","1","Andhra Pradesh","Srikakulam","1282.12","0.0","1452.05","2000.0","1506.85","1946.31","5001.18","1148.78","0.0","1727.27","505.21","519.71","1278.03","176.05","0.0","0.0","500.0","0.0","1241.8","0.0","1318.61","3290.75","236.78"
"44","2011","1","Andhra Pradesh","Srikakulam","1971.75","0.0","2126.98","4000.0","2246.15","1362.14","5043.26","995.27","0.0","1520.0","528.8","563.7","1344.49","177.71","0.0","0.0","0.0","0.0","1060.66","0.0","1405.29","4475.36","295.15"
"44","2012","1","Andhra Pradesh","Srikakulam","2537.01","0.0","2637.36","0.0","2637.36","2062.99","4868.78","1410.58","0.0","1724.14","787.61","514.64","1417.74","198.45","0.0","0.0","0.0","0.0","967.91","0.0","1258.72","4106.45","475.12"
"44","2013","1","Andhra Pradesh","Srikakulam","1914.64","0.0","1750.0","5000.0","2075.0","1444.44","4732.4","1020.33","0.0","1905.66","960.84","548.22","1389.34","179.75","0.0","0.0","0.0","0.0","1117.28","0.0","1345.46","6561.77","434.0"
"44","2014","1","Andhra Pradesh","Srikakulam","2251.58","0.0","1571.43","2000.0","1666.67","2150.94","5324.49","1194.75","0.0","1913.04","834.02","526.4","1476.64","208.11","0.0","0.0","0.0","0.0","965.96","0.0","1869.83","6417.34","628.09"
"44","2015","1","Andhra Pradesh","Srikakulam","2459.96","0.0","1000.0","0.0","1066.67","2214.29","5011.98","1399.07","0.0","1916.67","441.05","609.2","1378.96","232.97","0.0","0.0","0.0","0.0","1088.24","0.0","1814.6","7065.36","482.31"
"44","2016","1","Andhra Pradesh","Srikakulam","2987.93","0.0","1428.57","3500.0","1687.5","2794.12","4962.61","1387.84","0.0","1507.69","628.19","480.34","1738.01","232.77","0.0","0.0","0.0","0.0","764.59","0.0","2169.81","7229.62","494.02"
"44","2017","1","Andhra Pradesh","Srikakulam","2635.76","1000.0","1011.63","4285.71","1258.06","2612.68","5384.09","1523.94","0.0","1428.57","628.52","543.47","1752.74","233.76","0.0","0.0","1000.0","0.0","938.97","0.0","3349.92","7359.11","556.2"
"45","1988","1","Andhra Pradesh","Visakhapatnam","1926.93","0.0","438.6","631.58","515.79","795.65","1606.06","870.28","0.0","0.0","339.62","406.78","1140.44","155.34","0.0","0.0","0.0","0.0","0.0","0.0","730.19","5356.94","0.0"
"45","1989","1","Andhra Pradesh","Visakhapatnam","1948.3","0.0","479.07","636.0","536.76","769.07","2079.73","947.48","0.0","0.0","308.82","314.45","1126.33","119.86","0.0","0.0","0.0","0.0","0.0","0.0","707.98","5827.43","1000.0"
"45","1990","1","Andhra Pradesh","Visakhapatnam","1771.0","0.0","578.95","697.78","621.79","784.59","1890.21","973.65","0.0","1333.33","288.97","393.27","986.68","196.74","250.0","0.0","0.0","0.0","1000.0","0.0","687.39","5573.52","400.0"
"45","1991","1","Andhra Pradesh","Visakhapatnam","1706.2","0.0","415.77","755.1","546.16","779.6","1838.59","937.09","0.0","714.29","398.87","373.59","1067.01","145.52","250.0","0.0","333.33","0.0","1000.0","0.0","745.5","5415.46","600.0"
"45","1992","1","Andhra Pradesh","Visakhapatnam","1980.35","0.0","744.03","500.0","672.33","784.31","1967.32","930.03","0.0","785.71","394.79","436.11","1032.58","204.22","250.0","0.0","0.0","0.0","780.19","0.0","722.36","5886.44","344.44"
"45","1993","1","Andhra Pradesh","Visakhapatnam","1381.88","0.0","1000.0","1000.0","1000.0","627.45","1142.86","847.83","0.0","0.0","384.62","327.43","826.67","129.63","76.92","0.0","0.0","0.0","1000.0","0.0","609.96","5523.81","0.0"
"45","1994","1","Andhra Pradesh","Visakhapatnam","1461.54","0.0","333.33","750.0","500.0","1078.13","1611.11","1177.08","0.0","0.0","307.69","404.96","869.57","147.54","600.0","0.0","0.0","0.0","0.0","0.0","605.93","5744.44","340.0"
"45","1995","1","Andhra Pradesh","Visakhapatnam","2000.0","0.0","800.0","1000.0","857.14","970.15","1941.18","1052.63","0.0","0.0","153.85","421.81","949.64","215.38","0.0","0.0","0.0","0.0","0.0","0.0","663.9","5585.11","283.33"
"45","1996","1","Andhra Pradesh","Visakhapatnam","1927.81","0.0","1000.0","0.0","714.29","885.25","2222.22","1045.98","0.0","0.0","333.33","432.54","1207.69","203.39","0.0","0.0","0.0","0.0","0.0","0.0","831.05","5842.11","510.0"
"45","1997","1","Andhra Pradesh","Visakhapatnam","1115.5","0.0","666.67","0.0","666.67","585.37","1714.29","613.64","0.0","0.0","250.0","350.98","901.79","140.0","0.0","0.0","0.0","0.0","0.0","0.0","553.5","4177.78","510.0"
"45","1998","1","Andhra Pradesh","Visakhapatnam","1655.08","0.0","400.0","0.0","400.0","1166.67","2000.0","1083.33","0.0","0.0","384.62","398.48","1035.4","176.47","0.0","0.0","0.0","0.0","0.0","0.0","641.74","5052.63","136.0"
"45","1999","1","Andhra Pradesh","Visakhapatnam","1577.64","0.0","255.76","419.35","268.24","926.87","2178.59","1096.96","0.0","1140.0","383.68","438.38","1100.73","249.0","0.0","0.0","0.0","0.0","0.0","0.0","699.15","3852.82","281.61"
"45","2000","1","Andhra Pradesh","Visakhapatnam","1629.35","0.0","369.32","857.14","426.4","1109.41","2012.43","989.55","0.0","2230.77","353.89","349.74","1014.47","266.28","86.96","0.0","0.0","0.0","0.0","0.0","603.98","3938.81","321.22"
"45","2001","1","Andhra Pradesh","Visakhapatnam","1770.74","0.0","576.69","750.0","581.2","850.44","2635.88","1183.24","0.0","1807.69","343.55","482.26","991.67","183.78","0.0","0.0","0.0","0.0","0.0","0.0","556.09","3406.61","443.44"
"45","2002","1","Andhra Pradesh","Visakhapatnam","1098.65","0.0","500.0","0.0","486.36","677.42","3000.0","867.65","0.0","0.0","416.67","310.97","838.71","111.11","0.0","0.0","0.0","0.0","0.0","0.0","459.0","3376.24","315.71"
"45","2003","1","Andhra Pradesh","Visakhapatnam","1819.64","0.0","2946.57","1840.91","2815.18","1149.56","2966.69","1400.0","0.0","1774.19","495.69","465.76","1005.24","186.5","0.0","0.0","0.0","0.0","1000.0","0.0","591.42","5018.6","267.69"
"45","2004","1","Andhra Pradesh","Visakhapatnam","1931.53","0.0","542.17","1888.89","629.21","1032.69","3208.93","979.79","0.0","1590.91","499.56","399.73","918.3","205.38","0.0","0.0","0.0","0.0","800.0","0.0","514.52","5291.24","327.13"
"45","2005","1","Andhra Pradesh","Visakhapatnam","1470.2","0.0","555.17","3125.0","624.16","564.45","3224.08","896.5","0.0","2000.0","342.02","381.36","1030.99","180.61","0.0","0.0","0.0","0.0","1125.0","0.0","529.29","3124.87","181.39"
"45","2006","1","Andhra Pradesh","Visakhapatnam","2097.37","0.0","744.86","2000.0","770.16","940.59","2858.54","919.45","0.0","1913.04","387.28","493.41","1013.1","183.95","0.0","0.0","0.0","0.0","804.35","0.0","933.39","3857.92","221.79"
"45","2007","1","Andhra Pradesh","Visakhapatnam","2371.69","0.0","2183.82","4500.0","2184.78","918.04","3221.52","1202.48","0.0","1280.0","509.23","481.5","1265.01","154.89","0.0","0.0","0.0","0.0","1308.0","0.0","844.58","4124.61","216.28"
"45","2008","1","Andhra Pradesh","Visakhapatnam","1961.56","0.0","2567.16","4500.0","2676.06","832.02","3171.54","929.33","0.0","1727.27","346.46","467.96","1117.03","164.26","0.0","0.0","0.0","0.0","1013.33","0.0","1432.52","3362.54","183.33"
"45","2009","1","Andhra Pradesh","Visakhapatnam","1576.41","0.0","1180.95","3529.41","1344.98","1109.42","3426.03","981.49","0.0","1638.89","578.79","514.75","1094.98","222.42","0.0","0.0","0.0","0.0","966.67","0.0","1181.68","2770.33","326.15"
"45","2010","1","Andhra Pradesh","Visakhapatnam","2040.45","0.0","1452.28","0.0","1448.56","856.92","3255.15","1039.85","0.0","1666.67","411.47","463.33","1149.16","188.75","0.0","0.0","500.0","0.0","1244.68","0.0","1750.26","3487.67","195.91"
"45","2011","1","Andhra Pradesh","Visakhapatnam","1740.86","0.0","2149.25","10000.0","2177.34","1089.08","4475.28","721.87","0.0","1487.18","426.09","552.48","1281.83","174.33","0.0","0.0","0.0","0.0","1043.1","0.0","1875.23","3650.17","255.69"
"45","2012","1","Andhra Pradesh","Visakhapatnam","1873.71","0.0","2662.86","2000.0","2655.37","924.68","3889.52","1030.16","0.0","1878.79","469.67","598.15","1237.97","240.05","0.0","0.0","0.0","0.0","964.91","0.0","1983.61","3200.0","408.12"
"45","2013","1","Andhra Pradesh","Visakhapatnam","2015.54","0.0","1746.38","6000.0","1807.14","695.59","3726.3","853.94","0.0","1927.54","554.15","745.08","1336.57","217.47","0.0","0.0","0.0","0.0","1107.14","0.0","2022.69","5722.12","371.77"
"45","2014","1","Andhra Pradesh","Visakhapatnam","2049.37","0.0","1483.52","2666.67","1537.63","900.61","4349.06","972.78","0.0","1902.44","328.03","716.42","1536.86","250.53","0.0","0.0","0.0","0.0","951.22","0.0","2710.43","5029.71","524.32"
"45","2015","1","Andhra Pradesh","Visakhapatnam","2438.59","0.0","1075.47","0.0","1132.08","1007.66","4796.09","879.31","0.0","1906.25","371.7","524.52","1425.14","234.69","0.0","0.0","0.0","0.0","1076.92","0.0","2948.74","5742.63","366.43"
"45","2016","1","Andhra Pradesh","Visakhapatnam","2531.46","0.0","1435.48","0.0","1435.48","1053.49","4819.62","1033.51","0.0","1504.35","561.2","672.14","1401.44","236.51","0.0","0.0","500.0","0.0","766.23","0.0","3023.96","6029.93","351.73"
"45","2017","1","Andhra Pradesh","Visakhapatnam","2429.45","1000.0","1017.63","4285.71","1053.88","1214.73","5624.04","1045.69","0.0","1427.48","536.88","697.33","1457.06","270.01","0.0","0.0","1000.0","0.0","939.39","0.0","4499.75","5862.41","407.71"
"46","1988","1","Andhra Pradesh","East Godavari","2724.64","0.0","421.05","636.36","500.0","746.15","2142.86","1250.0","0.0","1000.0","177.22","672.47","1210.53","145.99","0.0","0.0","0.0","0.0","0.0","0.0","294.23","7241.67","224.49"
"46","1989","1","Andhra Pradesh","East Godavari","2578.5","0.0","466.67","471.43","468.18","680.33","3855.0","1250.0","0.0","1000.0","285.71","540.6","1190.48","169.81","0.0","0.0","0.0","0.0","0.0","0.0","315.73","8810.34","396.55"
"46","1990","1","Andhra Pradesh","East Godavari","1966.11","0.0","582.09","700.0","603.66","738.88","2622.29","1121.5","0.0","1000.0","375.72","543.78","1100.68","234.47","0.0","333.33","0.0","0.0","0.0","0.0","232.83","8124.7","493.75"
"46","1991","1","Andhra Pradesh","East Godavari","2247.3","0.0","418.6","592.59","448.72","736.2","2270.37","1063.49","0.0","800.0","599.36","381.71","1294.83","303.26","0.0","0.0","333.33","0.0","0.0","0.0","262.01","8017.3","538.89"
"46","1992","1","Andhra Pradesh","East Godavari","2569.7","0.0","635.71","852.94","678.16","694.19","2870.97","1076.92","0.0","777.78","949.82","564.24","1229.34","365.09","333.33","0.0","250.0","0.0","777.78","0.0","268.14","8366.19","349.23"
"46","1993","1","Andhra Pradesh","East Godavari","3065.82","0.0","1000.0","0.0","1000.0","714.29","2750.0","0.0","0.0","0.0","666.67","385.96","1000.0","250.0","0.0","0.0","0.0","0.0","0.0","0.0","538.46","8466.67","453.33"
"46","1994","1","Andhra Pradesh","East Godavari","2512.5","0.0","1000.0","0.0","1000.0","666.67","2800.0","1000.0","0.0","0.0","333.33","56.91","1000.0","285.71","0.0","333.33","0.0","0.0","0.0","0.0","583.33","8941.18","354.17"
"46","1995","1","Andhra Pradesh","East Godavari","2727.27","0.0","1000.0","0.0","1000.0","600.0","2600.0","1000.0","0.0","0.0","333.33","397.99","1333.33","333.33","0.0","0.0","0.0","0.0","0.0","0.0","538.46","7352.94","351.33"
"46","1996","1","Andhra Pradesh","East Godavari","2409.95","0.0","1000.0","0.0","1000.0","500.0","3833.33","1000.0","0.0","0.0","666.67","426.61","1666.67","285.71","0.0","0.0","0.0","0.0","0.0","0.0","636.36","7500.0","487.33"
"46","1997","1","Andhra Pradesh","East Godavari","2502.72","0.0","1000.0","0.0","1000.0","500.0","2833.33","0.0","0.0","0.0","0.0","388.88","1333.33","250.0","0.0","0.0","0.0","0.0","0.0","0.0","90.76","7125.0","408.0"
"46","1998","1","Andhra Pradesh","East Godavari","2521.74","0.0","0.0","0.0","0.0","500.0","3833.33","1000.0","0.0","0.0","0.0","385.15","2000.0","250.0","0.0","0.0","0.0","0.0","0.0","0.0","86.52","7941.18","127.5"
"46","1999","1","Andhra Pradesh","East Godavari","3135.74","0.0","257.14","400.0","266.67","720.0","4314.34","1188.68","0.0","1000.0","335.29","212.27","1666.67","236.24","0.0","250.0","0.0","0.0","1000.0","0.0","58.55","6702.22","281.18"
"46","2000","1","Andhra Pradesh","East Godavari","3278.63","0.0","368.42","1000.0","379.31","661.18","4678.77","978.72","0.0","2000.0","510.75","449.82","1405.41","169.27","0.0","0.0","0.0","0.0","1000.0","0.0","43.33","6218.91","320.79"
"46","2001","1","Andhra Pradesh","East Godavari","3440.34","0.0","573.17","1000.0","583.33","923.42","5271.05","1263.16","0.0","1666.67","580.15","175.13","1666.67","249.15","0.0","0.0","0.0","0.0","833.33","0.0","81.45","6065.29","443.56"
"46","2002","1","Andhra Pradesh","East Godavari","3465.12","0.0","346.15","0.0","346.15","1000.0","6142.86","1000.0","0.0","0.0","0.0","137.37","1000.0","90.0","0.0","0.0","0.0","0.0","0.0","0.0","18.1","7600.0","272.0"
"46","2003","1","Andhra Pradesh","East Godavari","4078.98","0.0","2949.37","0.0","2949.37","851.85","4633.37","1385.96","0.0","1000.0","425.2","331.91","1549.3","192.69","0.0","0.0","0.0","0.0","1121.95","0.0","39.81","8697.36","506.13"
"46","2004","1","Andhra Pradesh","East Godavari","3897.35","0.0","537.04","0.0","537.04","760.87","5844.61","1047.62","0.0","1000.0","662.79","258.68","1959.18","168.63","0.0","0.0","0.0","0.0","870.97","0.0","30.55","8438.95","483.77"
"46","2005","1","Andhra Pradesh","East Godavari","2967.45","0.0","553.57","3000.0","790.32","688.74","6839.58","1022.73","0.0","3000.0","603.96","214.78","2190.48","194.92","0.0","0.0","333.33","0.0","1087.72","562.5","46.54","4960.29","124.1"
"46","2006","1","Andhra Pradesh","East Godavari","3511.17","0.0","750.0","1500.0","772.73","467.53","8401.01","1000.0","0.0","1882.35","478.26","266.43","2037.74","224.41","0.0","0.0","0.0","0.0","771.43","1058.82","1725.57","5457.87","365.45"
"46","2007","1","Andhra Pradesh","East Godavari","3696.84","0.0","2189.66","5000.0","2220.34","766.67","6953.4","1236.84","0.0","1285.71","772.15","183.25","1947.37","215.57","0.0","0.0","636.36","0.0","1333.33","571.43","1819.5","5132.65","397.47"
"46","2008","1","Andhra Pradesh","East Godavari","3690.07","0.0","2545.45","0.0","2545.45","670.73","6633.25","1029.85","0.0","1739.73","472.22","276.98","2142.86","184.52","0.0","0.0","500.0","0.0","1000.0","1312.5","2024.4","4199.93","324.36"
